content,score,sentiment,sentiment_encoded
baru pertama kali instal apk ini aktivasinya cepet ga ribet langsung dipake transaksi suksess sat set banget mantep,5,Positive,1
guna bni aplikasi sangattt manfaat banget karna transaksi sangat sattsett oiya kalo saran tambahin fiturr lainn kakk lebih dah oke bangett sihh thank u wondr by bni,5,Positive,1
lihat animasi di youtube langsung download hehe moga lebih baik,5,Positive,1
aplikasi paling simple mudah guna untuk kontrol uang juga fitur nya lengkap mantap,5,Positive,1
ini baru aja instal aplikasi cepat banget gak ribet mudah sekali makasih wonder by bri,5,Positive,1
aplikasi simple lengkap beneran sangat bantu untuk transaksi sekarang jadi gak perlu kalau mau transfer mau cek saldo pergi atm dulu moga depan tambah fitur lain yaa,5,Positive,1
baru pake apk ini aktivasinya cepet langsung dipake transfer cpt banget,5,Positive,1
fitur uiny tarik praktis dan ribet buat guna transaksi transfer mana,5,Positive,1
fiturnya sangat tarik sangat lengkap mudah guna tolong ditambahin fitur tarik tunai cardless semua atm bank sama itu udah oke banget terimakasih bni,5,Positive,1
saya baru coba aplikasi wondr by bni aktivasi mudah banget fiturnya lengkap transaksi lancar tampil tarik moga terus kembang ya,5,Positive,1
aplikasi ter ga ribett bangett baru download langsung satsett transaksi lancar jayaa terimakasihh wondr by bni,5,Positive,1
wondr yg skrng lebih jelek bni mobile di aplikasi yg lama lihat saldo pinjam sisa brp lagi nah yg baru tidak ecek sisa pinjam di bank bni aplikasi ny gk lengkap aplikasi bank mandiri livin harus update aplikasi yg buat aplikasi yg baru belum siap dari segala bugg fitur yg minim sekali kecewa aplikasi wondr yg baru,1,Negative,0
aplikasih sangat buruk verifikasih wajah eror mulu jelas poko,1,Negative,0
baru bikin rekening pas mau transaksi malah sistem kendala,4,Positive,1
jauh masih aman moga depan lebih baik,5,Positive,1
sudah instal hasil mau login malah keluar tulis sesion telah akhir aplikasi jelas,1,Negative,0
kaa q udah login tp kok tiap mau masuk g kenapa yaa,3,Negative,0
jelek susah banget verifikasi wajah dah ulang ulang gagal terus payah,1,Negative,0
bagus lebih simple sayang gak tarik tunai kartu,4,Positive,1
tolong tambah fitur tarik setor kartu atm trimakasih semangat,5,Positive,1
bang saldo bawa 1 000 000 gak bsa transfer,5,Positive,1
mau log in muter muter sampe 5x otp akhir gak bisa lebih baik hapus,1,Negative,0
tambahin dong min menu cetak e-statement nya min,3,Negative,0
beli pulsa sini uang udah potong pulsa masuk masih enak pakai lama ngga ribet udah komplain lewat wa e mail ngga tanggapin sama sekali buruk sekali aplikasi ini,1,Negative,0
ini gimana sih tiap keluar aplikasi isi data,1,Negative,0
waktu minta ferivikasi email kode otp selalu salah padahal sesuai yg kirim email saya sampai bosan,3,Negative,0
atur notifikasi bisa d aktif padahal d atur hp nya ijinkan uang kluar uang masuk notifny bahkan gak masuk di email kelas shopee aja pemberitahuannya masuk dan apk bank semua transaksi masuk d email cuma apk wonder aja gak ada tolong dong notif sangat penting krena gak tau informasi kalau tiba2 ada saldo keluar ada saldo masuk,1,Negative,0
aplikasi gajelas logout sendiri berifikasi ulang udah masukin kode otp tetrp ga masuk pdahal udah bener sampe 3x lebih kedip maya sampe ratus kagak baca padahal kamera layar terang aplikasi ampas,1,Negative,0
tolong baik lagi berapa kali coba verifikasi wajah tetap mau gimana sih,1,Negative,0
knp tdk di download aplikasix dgn alas aplikasix kompotaibel dgn ponsel,1,Negative,0
apliksai sering eror bukan tambah bagus malah tambah jelek muas,1,Negative,0
sudah kali coba transfer virtual account gagal terus ya,2,Negative,0
tammpilan simpel tarik jadi mudah paham banget baguss,5,Positive,1
aplikasi sangat bantu banget buat transaksi fitur nya simpel jadi mudah paham,5,Positive,1
sumpah bikin kesal aplikasi nya jelek selalu minta pasword baru hari hari gk buka mbanking hp pas buka malah minta pasword baru masukin pasword lama selalu salah jengkel sama aplikasi baru nya gilir butuh tf cepat malah gk buka aplikasi nya,2,Negative,0
susah banget registrasi nya ga kaya aplikasi bank,1,Negative,0
aman sayang sering ganggu,5,Positive,1
2x bisa guna aplikasi karena sedang masa maintenance server error ya selalu jadi belum saya pakai bni mobile pakai 1thn lebih pernah sekalipun server masalah ini segera tindaklanjuti benar sangat ganggu apa lgi masalah butuhin pilih tepat memang simpan uang di satu tempat,3,Negative,0
sering down baik tp t pakai bni biasa ttp suruh pakai ini akhir mau beli pulsa jd g bisa payah,1,Negative,0
kecewa sering eror layan saat penting jadi susah maaf uninstal mending pake bni mobile banking yg lama,1,Negative,0
mantap sukses bni,5,Positive,1
msih mndin bni mobile dri pda aplikasi wondr tiap kali mw login eror ktrngan a maaf sdkit kndla trus,1,Negative,0
saat sangat butuh suatu transaksi malah bisa guna bahkan pakai app lama bnimobile selesai masalah fiturnya alih app ini,1,Negative,0
sering jadi terus ganggu pas mau beli pulsa listrik top up ewallet status hasil belum masuk sama sekali tanyain email bni nya nunggu 5x24 jam baik terus kalau gak henti pakai bni,1,Negative,0
aplikasi nya kayak taek bnyak x cengkunek nya ribet x bnyak x cengkunek nya kyak taek pyah x lh pokok nya,1,Negative,0
kacau apk gak login fitur tidak sedia,1,Negative,0
maap admin yg hormat apk wonder error kenapa aku laku transfer riwayat transaksi ga rekap dn saldo kurang,1,Negative,0
aplikasi ampas kalau aplikasi masih beta jangn rilis nyusahin hari hari maintenance ganggu 1 gak tarik tunai tanpa kartu 2 loading kaya server pakai ram 1 gb 3 tim development maintenance nya lelet keburu bikin m banking atm lain sudah jangan banyak banyak nanti makin banyak yg benerin,1,Negative,0
apk gk jelas hapus bni banking pakai wondr kali mau masuk eror terusss gk rekoment,1,Negative,0
aplikasi jelek selalu eror,1,Negative,0
apk nya kadang ngebug gak di buka,5,Positive,1
apk payah ganggu mulu mau bayar qrist jadi susah,1,Negative,0
la ngulang pitur tersediah mn ganti yg lamo bae wndr byk bni dak bagus dikit 2 ganggu tutup ganti yg lamo aman ad kendal,1,Negative,0
belum mateng apps nya paksain launching bulan berapa kali hari full gak di guna aplikasi ini mending m-banking yg lama aja dong kalo tau begini,1,Negative,0
ayo jgn eror trus,2,Negative,0
jelek suka eror kenapa ga buka,1,Negative,0
update malah susah d buka fitur sedia,2,Negative,0
simple banget buat transaksi qris mudah guna moga depan makin banyak fitur yg manfaat,5,Positive,1
parah sih hari mbanking gak buka tampil wonder by bni selalu muncul ganggu sementara butuh belanja bukan saya hampir teman kantor gak akses tolong cek ya kalau kayak gin bagus belah,1,Negative,0
trouble gimana wah kurang sippp,1,Negative,0
sering trouble hampir hari jadi susah kalo mau transaksi bni segera baik tidak rugi nasabah,2,Negative,0
sangat jelek bagus yg aplikasi lama yg ganggu terus,1,Negative,0
error terus,3,Negative,0
suka bangett aplikasi banyak fitur fitur bagus trus mudah paham buat mau buka rekening online mana sat set banget mau transansi aja mudah top deh,5,Positive,1
gak rekomen banyak ganggu kendala transaksi gagal saldo potong tf bi fast bank masih blm refund sampe ini,1,Negative,0
aduh tolong error,2,Negative,0
kenapa sering masalah akhir2,4,Positive,1
ini aplikasi jelek bgt sih udah update aja susah login pas login lelet bgt lagi ahh,1,Negative,0
aplikasi bagus mudah transaksi cuman sering errorr,5,Positive,1
aplikasi eror trus eror gitu aja trus butuh malah gak dipake,1,Negative,0
suruh ganti aplikasi server error taikkk,1,Negative,0
sering error aplikasi lebih suka bni mobile,1,Negative,0
terlalu sering error mau login tunggu lama baru login lebih jam pagi sering sekali aplikasi bisa buka saat topup e-walet bayar listrik kadang transaksi gagal saldo debet,1,Negative,0
wondr masalah terus lg penting d pake malah error parah nih apk,1,Negative,0
ini ya baru aja update aplikasi nya malah ga di buka tlng dong baik lagi lagi butuh bgt,1,Negative,0
ini aplikasi parah sumpah lelet sekali untuk bisnis sangat saran jauh lebih bagus aplikasi mobile banking versi lama ini loading terus hari full selalu fitur sedia tolong pikir aplikasi jika benar benar mumpuni baru rilis play store lambat transaksi bisnis,1,Negative,0
eror terussssss,1,Negative,0
masih bug login susah buat masuk,2,Negative,0
ini kok lama sekali gak di buka apk nya aneh bngt lama banget kaya gin gak di buka2 kalo urgent gimana coba,2,Negative,0
sering ganggu kalau mau masuk sering gagal keluar tulis fitur sedia terus,1,Negative,0
apk sampah ganggu terus,1,Negative,0
wondr by bni sangat bantu bgtt buat kelola uang digital fitur lengkap aman aplikasi cocok guna ingin mudah nyaman transaksi,5,Positive,1
tambah sering susah buka bayangin di resto bayar ngantri tb tb wondrnya gabisa buka tolong baik ya padahal jaring lancar lancar aja,1,Negative,0
aplikasi wondr by bni sangat praktis butuh hari mau ngapain aja dalam satu aplkkasi,5,Positive,1
selalu lama buka tiap login loadingnya lama jam jam payah,1,Negative,0
bisa ngga klo baik tuh jgn sore atas jam 12 malem gitu biar ngga ganggu aktifitas jadi 5 desember 2024,2,Negative,0
eror eror lagi uang yg masuk akun apk slalu eror pas mau masuk akun nya,2,Negative,0
aplikasi nya sangat mudah transaksi transaksi jadi lebih aman,5,Positive,1
bayar qris wonder cepat banget cuman 3 langkah langsung beres,5,Positive,1
terlalu sering ganggu,2,Negative,0
kalo aplnya prematur kayak gin jangan launching malah paksa pke apl ini kata internet gak lancar kalo gak lancar internet nonton youtube lancar lancar aja baru buka apl tiba tiba masalah kan gak ngotak,1,Negative,0
aplikasi sampah jaring bagus tidak guna,1,Negative,0
suka banget sama aplikasi ini selain simpel juga canggih loh qr aja pake foto qr,5,Positive,1
ini sore error ni wondr gmna ga loggin tau masalah nya sich ko pas butuh perlu aj ganguanya minta bantu kapan baik ini wondr,1,Negative,0
aplikasi sangat manfaat fiture limpah hingga mudah transaksi,5,Positive,1
kalo siap aplikasi baru jgn suruh migrasi wondr aplikasi sering ganggu,1,Negative,0
bni wonder eror mana abis gaji hrusnya klo baik usaha atas jam 00 00 soal butuh orng bnyak yg desak,1,Negative,0
ini akun ku ga login stelah update bikin ribet,2,Negative,0
aplikasi sampah banget kalo siap ngga usah launching sampe ilangin menu aplikasi lama pd banget dah udah tau aplikasi jelek minimal aplikasi bni mobile fungsi dulu heran banget dah,1,Negative,0
gmna sistem wonder sering kali guna alami susah login kalimat sistem sedang baik,1,Negative,0
kok makin buruk ya maaf lama sangat lancar guna bni mbanking tp semenjak alih wondr by bni malah ngatat melulu repot jadi mau transaksi terus pake aplikasi,2,Negative,0
gaje mau masuk aplikasi malah fitur sedia terus heran mau bayar listrik aja ribet bgt via wondr gbs m-banking biasa,2,Negative,0
gajelas banget nih aplikasi orang mau transaksi masuk apk nya susah banget udah nunggu tengah jam kata baik fitur lama banget,1,Negative,0
gileee jam 6 smpai jam tengah 9 malam error terusss mau baayar butuh jadi repot,1,Negative,0
buka aplikasi ga bisa2 mau topup aplikasi ga kebuka2 apa ada salah sama bni,2,Negative,0
sering loading waktu mau login terlalu lama lebih 10 detik kondisi jaring aman lancar padahal waktu buka m banking lain lancar ajaa,3,Negative,0
mau bayar paket eror mulu daritadi kesel,1,Negative,0
aplikasi yg simple praktis bgt kontrol uang terus bnyk fiturnya jaringanny stabil bgtt,5,Positive,1
sangat bagus lebih mudah guna sangat manfaat,5,Positive,1
malam ganggu aisshhhhhhhhhhhhhh,1,Negative,0
keren simple bikin transaksi lebih mudah,5,Positive,1
baru sistem jam sibuk,1,Negative,0
ini kok kagak login aplikasi sihh eror melulu kata tolong dong baik lavi kemarin aman kok sekarang ga,2,Negative,0
ganggu trus mau paymen eh ganggu,1,Negative,0
tidak puas sering ganggu saat genting sekali bisa batu tra nsaksi ganggu,1,Negative,0
kami sangat kecewa bni bni banking wondr by bni aplikasi dapat guna sepenuh nya,1,Negative,0
aplikaskx terlalu d paksa mending jangan launching dlu klo blm bener siksa konsumen sudah berapa kali bayar qris selalu gagal bayar nanti d coba 2 3x baru hasil brpa kali sdh antri d kasir pas mau bayar qris aplikasi loading mulu g login padahal jaring bagus jadi ke atm dan antri kembali sangat2 rugi,1,Negative,0
kayak mana ni wondr paksa suruh pindah lelet registrasi nya ah orang urus gin lah,1,Negative,0
saya rasa bni terlalu buru mem publish aplikasi wondr ini transaksi gagal kali gak fitur tarik tunai padahal aplikasi bni yg lama sangat bantu aplikasi yg terkadang gabisa buka dan saya sempat alami qris yg eror bayar aplikasi,2,Negative,0
kenapa bni wonder sering eror tiap mau masuk susah sekali,1,Negative,0
di perlu malah aplikasi eror mending bni lama jarang eror,1,Negative,0
aplikasi sering eror saat urgent malah eror terang kendala apa lah mending mobile bangking yg dulu ini gak jelas sering banget sedang baik terus m-bangking atm yg gak pernah kaya gin selalu lancar cuma bni doang semenjak ganti wondr jadi sering baik,1,Negative,0
tidak di buka wonder ada gerangan mohon jasa,3,Negative,0
canggih ni aplikasi aman banget jauh ini moga fitur nya makin nambah,5,Positive,1
apk payah masak tadi fitur tidak sedia mlu,1,Negative,0
sering eror,1,Negative,0
ada sedikit kendala tim sedang baik yuk coba lagi notif yg sering muncul aplikasi udah jadi apa tengah apa benar,1,Negative,0
ga transaksi tiba tiba pop up fitur sedia terlalu banyak kendala loadingnya lama bangett padahal koneksi bagus aplikasi lancar ga rekomen,1,Negative,0
kami sangat sayang aplikasi guna malah maintenance tidak guna baik kalau enggak hapus aja,1,Negative,0
aplikasi nya burik sering sekali masalah baik mulu banyak problem belum lengkap,2,Negative,0
puas banget wondr by bni aplikasi mudah laku transaksi hari proses cepat informatif asa aman semua butuh finansial penuh dalam satu aplikasi,5,Positive,1
tetap kasih bintang 5 tapi saran 1 kenapa jadi buka rekening baru piye to 2 karena udah lanjur buat rekening baru gimana cara gabung 2 rekening bni jadi 1 aplikasi historis transaksi harap ga hilang terima kasih,5,Positive,1
sering eror,1,Negative,0
tgl 05 desember 2024 ganggu apa gimana nih min,3,Negative,0
transaksi wondr selalu lancar delay sangat puas cepat proses,5,Positive,1
kenapa punya kok gak buka apk nya muncul tulus sistem sedang baik silah coba nanti,3,Negative,0
salut sama aplikasi ini canggih simpel juga qr aja pake upload foto qr,5,Positive,1
eror mulu kocak,1,Negative,0
aplikasi simple banget tampil gampang erti,5,Positive,1
aplikasi g di pakai selalu ganggu,1,Negative,0
baik aplikasi kok jam jam sibuk kelas bni becandanya ga asik,1,Negative,0
wondr by bni kacau bgt beuh klo terima upah dr usaha dari bank dah bank yg saya banyak offline nya,3,Negative,0
kok sering masalah,5,Positive,1
ni aplikasi kalo siap jangan kasih nasabah fitur banyak kurang aplikasi sering nutup sendiri kalo baik fitur lama bayangin kalo butuh cepet buat transaksi mobile aps nya ket baik,2,Negative,0
susah akses,5,Positive,1
transaksi jadi mudah praktis sangat bantu,5,Positive,1
wonder punya masalah apa sih ganggu mulu udah kaya ee yg bener dong aplikasi bank bukan ecek2 tp aplikasi ecek2,1,Negative,0
sering sekali masalah kali tanggal gaji karyawan,1,Negative,0
ganggu mulu dah,1,Negative,0
sementara bintang 3 dulu banyak jadi salah trus eror,3,Negative,0
susah login pdhl buka banking yg normal2 aja,1,Negative,0
sinyal bagus login susah,1,Negative,0
aplikasi sering bener baik kalau siap jangan promosiin dong udah bni mobile ngk buka lagi aplikasi maintenance terus,1,Negative,0
aplikasi baru aja masalah heran bgt tolong lah jgn sering erorr mulu,4,Positive,1
